player_id,player_name,position,team,projected_points,confidence,prev_season_points,prev_season_games,age,overall_rank,position_rank,tier,tier_label,starter_probability,original_projected_points,point_change,expected_games_played,injury_risk_score,age_multiplier,player_multiplier,games_adjustment,injury_risk_category
00-0039916,Ricky Pearsall,WR,SF,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038806,Malik Knowles,WR,GB,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039623,Mason Tipton,WR,NO,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039259,Dayton Wade,WR,BAL,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038728,Jared Wayne,WR,HOU,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038954,Izaiah Gathings,WR,PIT,170.53664766816982,Low,,,25.0,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039521,Xavier Weaver,WR,ARI,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039255,Tayvion Robinson,WR,CAR,170.53664766816982,Low,,,24.9,222.0,124.0,5,Deep League,,197.2192524053665,-26.68260473719667,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039479,Je'Quan Burton,WR,MIA,170.27554993429345,Low,,,25.5,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039664,Jaylen Johnson,WR,LAC,170.27554993429345,Low,,,25.3,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038824,Ryan Miller,WR,TB,170.27554993429345,Low,,,25.5,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039329,Julian Hicks,WR,GB,170.27554993429345,Low,,,25.9,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039701,Terique Owens,WR,SF,170.27554993429345,Low,,,25.9,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038844,Tre'Shaun Harrison,WR,TEN,170.27554993429345,Low,,,25.2,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038477,Bryce Ford-Wheaton,WR,NYG,170.27554993429345,Low,,,25.5,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039410,Ryan Flournoy,WR,DAL,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038891,Shedrick Jackson,WR,LV,170.27554993429345,Low,,,25.9,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039710,Jeshaun Jones,WR,MIN,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039474,Lawrence Keys,WR,BUF,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038147,Daylen Baldwin,WR,ARI,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038627,Antoine Green,WR,DET,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039298,Hayden Hatten,WR,SEA,170.27554993429345,Low,,,25.1,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038953,Dylan Drummond,WR,ATL,170.27554993429345,Low,,,25.6,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038805,Cephus Johnson III,WR,TB,170.27554993429345,Low,,,25.9,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039626,Cole Burgess,WR,CIN,170.27554993429345,Low,,,25.6,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039650,Bryce Oliver,WR,TEN,170.27554993429345,Low,,,25.3,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038612,A.T. Perry,WR,DEN,170.27554993429345,Low,,,25.9,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038472,Duece Watts,WR,PIT,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039306,Dee Williams,WR,NYG,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039330,Dimitri Stanley,WR,GB,170.27554993429345,Low,,,25.9,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038840,Brycen Tremayne,WR,WAS,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039562,David White Jr.,WR,JAX,170.27554993429345,Low,,,25.1,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039397,Tejhaun Palmer,WR,ARI,170.27554993429345,Low,,,25.3,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038651,Chase Cota,WR,NYG,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039500,Sam Pinckney,WR,CAR,170.27554993429345,Low,,,25.9,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038902,Shaquan Davis,WR,PIT,170.27554993429345,Low,,,25.6,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039592,Tanner Knue,WR,TB,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038839,Mitchell Tinsley,WR,WAS,170.27554993429345,Low,,,26.0,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039314,Phillip Brooks,WR,KC,170.27554993429345,Low,,,26.0,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039722,JaQuae Jackson,WR,NE,170.27554993429345,Low,,,25.6,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039536,Jeff Foreman,WR,LV,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038969,Kearis Jackson,WR,NYG,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039914,Praise Olatoke,WR,CAR,170.27554993429345,Low,,,25.2,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039843,Qadir Ismail,WR,BAL,170.27554993429345,Low,,,25.5,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039604,Jadon Janke,WR,MIA,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039659,Jaelen Gill,WR,CLE,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037231,Kevin Austin Jr.,WR,NO,170.27554993429345,Low,,,25.4,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037172,Kyric McGowan,WR,MIA,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038679,Tyrell Shavers,WR,BUF,170.27554993429345,Low,,,26.0,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039730,Isaiah Wooden,WR,LAC,170.27554993429345,Low,,,25.6,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039614,Jermaine Jackson,WR,NO,170.27554993429345,Low,,,25.2,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038502,T.J. Luther,WR,CAR,170.27554993429345,Low,,,25.3,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039392,Jha'Quan Jackson,WR,TEN,170.27554993429345,Low,,,25.3,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039561,Joseph Scates,WR,JAX,170.27554993429345,Low,,,25.5,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039505,John Jiles,WR,NE,170.27554993429345,Low,,,25.1,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038671,Jaray Jenkins,WR,PIT,170.27554993429345,Low,,,25.7,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039278,Tyler Harrell,WR,NYJ,170.27554993429345,Low,,,25.1,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038519,Nikko Remigio,WR,KC,170.27554993429345,Low,,,25.8,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039760,John Jackson,WR,CHI,170.27554993429345,Low,,,26.0,234.0,136.0,5,Deep League,,196.9173026451013,-26.64175271080785,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035101,Davion Davis,WR,WAS,169.3123592392913,Low,,,28.9,286.0,187.0,5,Deep League,,195.8034086440784,-26.49104940478708,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0033307,Kendrick Bourne,WR,NE,168.50393104335487,High,186.0000022947788,8.0,30.1,289.0,188.0,5,Deep League,,204.46586921748985,-35.961938174134986,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0036775,Brandon Smith,WR,NYJ,168.0238152671773,Low,,,26.7,290.0,189.0,5,Deep League,,194.31325575115744,-26.289440483980144,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035297,Kelvin Harmon,WR,DAL,167.83003168670945,Low,,,28.7,291.0,190.0,5,Deep League,,194.08915229075245,-26.259120604043005,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035701,Marcus Simms,WR,SEA,167.83003168670945,Low,,,27.7,291.0,190.0,5,Deep League,,194.08915229075245,-26.259120604043005,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038734,David Durden,WR,DAL,167.5185224784723,Low,,,26.7,293.0,192.0,5,Deep League,,193.72890354653265,-26.210381068060315,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035869,Austin Mack,WR,ATL,167.21874420249694,Low,,,28.0,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036471,Mathew Sexton,WR,MIA,167.21874420249694,Low,,,27.9,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036080,Easop Winston,WR,NYJ,167.21874420249694,Low,,,28.7,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036918,Jacob Harris,WR,PHI,167.21874420249694,Low,,,28.4,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035876,Andre Baccellia,WR,ARI,167.21874420249694,Low,,,28.6,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036647,Cornell Powell,WR,SEA,167.21874420249694,Low,,,27.8,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036491,Tarik Black,WR,MIA,167.21874420249694,Low,,,27.6,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036939,Kawaan Baker,WR,NE,167.21874420249694,Low,,,27.0,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036676,Austin Watkins Jr.,WR,PHI,167.21874420249694,Low,,,27.5,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036858,Jalen Camp,WR,CLE,167.21874420249694,Low,,,27.1,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036627,Dez Fitzpatrick,WR,LAC,167.21874420249694,Low,,,27.7,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038181,Lucky Jackson,WR,MIN,167.21874420249694,Low,,,28.1,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037708,Maurice Alexander,WR,DET,167.21874420249694,Low,,,28.6,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036959,Michael Bandy,WR,DEN,167.21874420249694,Low,,,27.7,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035934,Trishton Jackson,WR,MIN,167.21874420249694,Low,,,27.5,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0036463,Chris Blair,WR,ATL,167.21874420249694,Low,,,27.9,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0035976,Dan Chisena,WR,CAR,167.21874420249694,Low,,,28.5,294.0,193.0,5,Deep League,,193.3822211865611,-26.16347698406417,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038883,Isaiah Winstead,WR,NYJ,166.93681366107202,Low,,,26.1,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039525,Cam Johnson,WR,CAR,166.93681366107202,Low,,,26.4,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038149,Josh Ali,WR,ATL,166.93681366107202,Low,,,26.5,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039286,Marcus Riley,WR,NYJ,166.93681366107202,Low,,,26.3,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038520,Ty Scott,WR,SEA,166.93681366107202,Low,,,26.4,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039773,Drake Stoops,WR,LA,166.93681366107202,Low,,,26.2,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038632,Colton Dowell,WR,TEN,166.93681366107202,Low,,,26.4,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038760,Griffin Hebert,WR,PHI,166.93681366107202,Low,,,26.4,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038680,Bryan Thompson,WR,BUF,166.93681366107202,Low,,,26.4,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037272,Montrell Washington,WR,KC,166.93681366107202,Low,,,26.5,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039771,Sam Wiglusz,WR,LA,166.93681366107202,Low,,,26.1,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038762,Matt Landers,WR,NE,166.93681366107202,Low,,,26.2,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037055,Lance McCutcheon,WR,PIT,166.93681366107202,Low,,,26.5,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038726,Jesse Matthews,WR,ATL,166.93681366107202,Low,,,26.1,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038681,Jalen Wayne,WR,GB,166.93681366107202,Low,,,26.3,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037570,Dennis Houston,WR,TB,166.93681366107202,Low,,,26.4,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037460,Johnny Johnson III,WR,HOU,166.93681366107202,Low,,,26.3,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039473,Xavier Johnson,WR,HOU,166.93681366107202,Low,,,26.3,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037828,Danny Gray,WR,PHI,166.93681366107202,Low,,,26.4,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038843,Jacob Copeland,WR,PIT,166.93681366107202,Low,,,26.1,311.0,210.0,5,Deep League,,193.0561790638248,-26.119365402752777,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038810,Thayer Thomas,WR,MIN,166.71345141379194,Low,,,27.3,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037420,Kwamie Lassiter II,WR,CIN,166.71345141379194,Low,,,27.6,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037380,Kaden Davis,WR,CLE,166.71345141379194,Low,,,26.9,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037524,Tay Martin,WR,TEN,166.71345141379194,Low,,,27.7,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038911,Malik Cunningham,WR,BAL,166.71345141379194,Low,,,26.9,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037156,Irvin Charles,WR,NYJ,166.71345141379194,Low,0.0,1.0,28.4,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038359,Xavier Smith,WR,LA,166.71345141379194,Low,,,27.9,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038702,Daniel Arias,WR,ARI,166.71345141379194,Low,,,27.0,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038860,Terrell Bynum,WR,LV,166.71345141379194,Low,,,27.1,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037394,Ethan Fernea,WR,IND,166.71345141379194,Low,,,27.5,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037422,Kendric Pryor,WR,CIN,166.71345141379194,Low,,,27.7,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037334,Mike Harley Jr.,WR,MIA,166.71345141379194,Low,,,27.7,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038667,Elijah Cooks,WR,PHI,166.71345141379194,Low,,,26.9,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037185,Raleigh Webb,WR,TB,166.71345141379194,Low,,,27.7,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039424,Devaughn Vele,WR,DEN,166.71345141379194,Low,,,27.7,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037553,Jontre Kirklin,WR,SF,166.71345141379194,Low,,,26.9,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037387,Jalen Virgil,WR,BUF,166.71345141379194,Low,,,27.1,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037398,Samson Nacua,WR,NO,166.71345141379194,Low,,,27.6,331.0,230.0,5,Deep League,,192.7978689819363,-26.084417568144342,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037508,Justin Hall,WR,MIN,165.9305413119161,Low,,,26.6,349.0,248.0,5,Deep League,,191.8924627416717,-25.96192142975559,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037355,Braylon Sanders,WR,NE,165.9305413119161,Low,,,26.6,349.0,248.0,5,Deep League,,191.8924627416717,-25.96192142975559,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038492,Jason Brownlee,WR,KC,165.9305413119161,Low,,,26.6,349.0,248.0,5,Deep League,,191.8924627416717,-25.96192142975559,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038455,Sean Ryan,WR,BAL,165.9305413119161,Low,,,26.6,349.0,248.0,5,Deep League,,191.8924627416717,-25.96192142975559,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039591,Latreal Jones,WR,TB,165.9305413119161,Low,,,26.6,349.0,248.0,5,Deep League,,191.8924627416717,-25.96192142975559,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0033536,Mike Williams,WR,PIT,164.12379376801326,Medium,88.20000153779984,3.0,30.9,354.0,253.0,5,Deep League,,199.1509274843844,-35.02713371637114,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0034732,Alex McGough,WR,GB,162.64138715999448,Low,,,29.8,356.0,254.0,5,Deep League,,197.3521471605929,-34.71076000059841,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0034395,Daurice Fountain,WR,DET,162.64138715999448,Low,,,29.7,356.0,254.0,5,Deep League,,197.3521471605929,-34.71076000059841,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
00-0035662,Marquise Brown,WR,KC,161.39721865153527,High,245.20000171661377,13.0,28.2,360.0,256.0,5,Deep League,,186.6498446990544,-25.25262604751913,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0037741,Jahan Dotson,WR,PHI,161.3414414188807,High,243.3000030517578,17.0,25.4,361.0,257.0,5,Deep League,,186.58534041639265,-25.243898997511963,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0039052,Trey Palmer,WR,TB,160.16055127414083,High,201.3999993801117,19.0,24.4,362.0,258.0,5,Deep League,,185.2196851469656,-25.05913387282476,14.7,2.3,1.0,1.0,0.8647058823529411,Medium Risk
00-0038544,Quentin Johnston,WR,LAC,159.94028585257158,High,172.50000232458115,17.0,24.0,363.0,259.0,5,Deep League,,182.11552977184976,-22.175243919278188,14.93,2.07,0.9,1.0,0.878235294117647,Medium Risk
00-0033282,Curtis Samuel,WR,BUF,159.33148991856794,High,283.699999332428,16.0,29.1,365.0,260.0,5,Deep League,,193.3358550046863,-34.004365086118355,14.01,2.99,1.3,1.0,0.8241176470588235,High Risk
