player_id,player_name,position,team,projected_points,confidence,overall_rank,position_rank,tier,tier_label
00-0034433,Nick Bawden,RB,HOU,350.0,85,73.0,53.0,,Deep League
00-0034791,Nick Chubb,RB,CLE,365.8705817830521,85,53.0,46.0,,Deep League
00-0039627,Noah Cain,RB,CIN,113.5295483200156,65,751.0,186.0,,Deep League
00-0034367,Nyheim Hines,RB,CLE,367.5,95,1.0,1.0,,Deep League
00-0038458,Owen Wright,RB,BAL,113.5295483200156,65,751.0,186.0,,Deep League
00-0033376,Patrick Ricard,RB,BAL,332.12825482994657,85,248.0,163.0,,Deep League
00-0035973,Patrick Taylor,RB,SF,350.0,85,73.0,53.0,,Deep League
00-0038098,Pierre Strong,RB,CLE,350.0,70,73.0,53.0,,Deep League
00-0037256,Rachaad White,RB,TB,350.0,95,73.0,53.0,,Deep League
00-0037429,Raheem Blackshear,RB,CAR,350.0,85,73.0,53.0,,Deep League
00-0031687,Raheem Mostert,RB,MIA,363.29256460699435,70,58.0,50.0,,Deep League
00-0039766,Ramon Jefferson,RB,TB,113.5295483200156,65,751.0,186.0,,Deep League
00-0034750,Rashaad Penny,RB,CAR,367.5,70,1.0,1.0,,Deep League
00-0039796,Rasheen Ali,RB,BAL,324.32622538647956,75,277.0,169.0,,Deep League
00-0039875,Ray Davis,RB,BUF,350.0,95,73.0,53.0,,Deep League
00-0036187,Reggie Gilliam,RB,BUF,330.08891752847813,85,256.0,165.0,,Deep League
00-0036875,Rhamondre Stevenson,RB,NE,350.0,95,73.0,53.0,,Deep League
00-0036139,Rico Dowdle,RB,DAL,350.0,70,73.0,53.0,,Deep League
00-0038419,Robert Burns,RB,ATL,113.5295483200156,65,751.0,186.0,,Deep League
00-0037557,Ronnie Rivers,RB,LA,350.0,85,73.0,53.0,,Deep League
00-0039021,Roschon Johnson,RB,CHI,350.0,90,73.0,53.0,,Deep League
00-0034838,Royce Freeman,RB,LA,367.5,70,1.0,1.0,,Deep League
00-0038910,SaRodorick Thompson Jr.,RB,LA,113.5295483200156,65,751.0,186.0,,Deep League
00-0036020,Salvon Ahmed,RB,IND,346.5885853888852,85,194.0,145.0,,Deep League
00-0039651,Sam Schnee,RB,TEN,113.5295483200156,65,751.0,186.0,,Deep League
00-0033526,Samaje Perine,RB,KC,367.5,70,1.0,1.0,,Deep League
00-0034844,Saquon Barkley,RB,PHI,367.5,85,1.0,1.0,,Deep League
00-0038614,Scott Matlock,RB,LAC,314.61280127625366,75,323.0,176.0,,Deep League
00-0038951,Sean Tucker,RB,TB,350.0,60,73.0,53.0,,Deep League
00-0037509,Sincere McCormick,RB,LV,342.91718189000676,75,213.0,155.0,,Deep League
00-0039364,Sione Vaki,RB,DET,349.33268539378196,75,181.0,139.0,,Deep League
00-0037265,Snoop Conner,RB,DAL,327.7010859667564,75,266.0,166.0,,Deep League
00-0036543,Spencer Brown,RB,ATL,342.40362525800975,75,214.0,156.0,,Deep League
00-0039308,TaMerik Williams,RB,SEA,109.98811006068249,65,797.0,232.0,,Deep League
00-0038555,Tank Bigsby,RB,JAX,350.0,90,73.0,53.0,,Deep League
00-0033556,Tarik Cohen,RB,NYJ,350.0,85,73.0,53.0,,Deep League
00-0039757,Terrell Jennings,RB,NE,322.8937124158898,75,286.0,171.0,,Deep League
00-0035860,Tony Jones,RB,ARI,367.5,70,1.0,1.0,,Deep League
00-0035261,Tony Pollard,RB,TEN,367.5,95,1.0,1.0,,Deep League
00-0036973,Travis Etienne,RB,JAX,350.0,95,73.0,53.0,,Deep League
00-0035594,Travis Homer,RB,CHI,354.7095969738619,70,68.0,52.0,,Deep League
00-0035291,Trayveon Williams,RB,CIN,350.0,70,73.0,53.0,,Deep League
00-0039581,Trent Pennix,RB,IND,113.5295483200156,65,751.0,186.0,,Deep League
00-0039921,Trey Benson,RB,ARI,350.0,90,73.0,53.0,,Deep League
00-0036984,Trey Sermon,RB,IND,350.0,70,73.0,53.0,,Deep League
00-0037456,Troy Hairston,RB,HOU,306.3703605729813,75,366.0,178.0,,Deep League
00-0037276,Ty Chandler,RB,MIN,350.0,70,73.0,53.0,,Deep League
00-0035537,Ty Johnson,RB,BUF,367.5,70,1.0,1.0,,Deep League
00-0039032,Tyjae Spears,RB,TEN,350.0,90,73.0,53.0,,Deep League
00-0037263,Tyler Allgeier,RB,ATL,350.0,95,73.0,53.0,,Deep League
00-0037085,Tyler Badie,RB,DEN,350.0,75,73.0,53.0,,Deep League
00-0037120,Tyler Goodson,RB,IND,350.0,75,73.0,53.0,,Deep League
00-0037450,Tyreik McAllister,RB,LV,331.81795752270585,75,250.0,164.0,,Deep League
00-0037827,Tyrion Davis-Price,RB,PHI,350.0,85,73.0,53.0,,Deep League
00-0039384,Tyrone Tracy Jr.,RB,NYG,350.0,95,73.0,53.0,,Deep League
00-0037745,Velus Jones Jr.,RB,CAR,350.0,70,73.0,53.0,,Deep League
00-0039746,Will Shipley,RB,PHI,344.2647733669179,75,205.0,150.0,,Deep League
00-0038727,Xazavian Valladay,RB,NO,112.56899713850642,65,783.0,218.0,,Deep League
00-0039165,Zach Charbonnet,RB,SEA,350.0,95,73.0,53.0,,Deep League
00-0039136,Zach Evans,RB,NYJ,288.0102328685834,75,453.0,180.0,,Deep League
00-0036251,Zack Moss,RB,CIN,367.5,95,1.0,1.0,,Deep League
00-0038040,Zamir White,RB,LV,350.0,85,73.0,53.0,,Deep League
00-0037331,Zander Horvath,RB,MIA,343.08006029391345,75,211.0,153.0,,Deep League
00-0038440,Zavier Scott,RB,MIN,112.56899713850642,65,783.0,218.0,,Deep League
00-0035676,A.J. Brown,WR,PHI,367.5,95,1.0,1.0,5.0,Deep League
00-0038612,A.T. Perry,WR,DEN,306.755211507613,75,360.0,179.0,5.0,Deep League
00-0030035,Adam Thielen,WR,CAR,336.0246301369109,85,233.0,72.0,5.0,Deep League
00-0039890,Adonai Mitchell,WR,IND,350.0,95,73.0,21.0,5.0,Deep League
00-0039511,Ahmarean Brown,WR,BUF,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039747,Ainias Smith,WR,PHI,308.836462977245,75,351.0,170.0,5.0,Deep League
00-0037664,Alec Pierce,WR,IND,348.6239638069143,95,188.0,47.0,5.0,Deep League
00-0035602,Alex Bachman,WR,LV,324.28355353385746,75,278.0,109.0,5.0,Deep League
00-0032543,Alex Erickson,WR,HOU,307.7181929600724,70,357.0,176.0,5.0,Deep League
00-0034732,Alex McGough,WR,GB,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0034521,Allen Lazard,WR,NYJ,327.9056437527871,85,264.0,99.0,5.0,Deep League
00-0031428,Allen Robinson,WR,DET,333.6646291594143,70,245.0,83.0,5.0,Deep League
00-0031544,Amari Cooper,WR,BUF,364.1391649963134,95,55.0,8.0,5.0,Deep League
00-0036963,Amon-Ra St. Brown,WR,DET,350.0,95,73.0,21.0,5.0,Deep League
00-0035876,Andre Baccellia,WR,ARI,293.42186084999696,75,427.0,238.0,5.0,Deep League
00-0038619,Andrei Iosivas,WR,CIN,318.46559780850214,60,304.0,131.0,5.0,Deep League
00-0035527,Andy Isabella,WR,PIT,117.34929633908408,70,742.0,301.0,5.0,Deep League
00-0039816,Anthony Gould,WR,IND,300.1991737951261,75,392.0,205.0,5.0,Deep League
00-0034353,Anthony Miller,WR,BAL,331.8303115795932,70,249.0,86.0,5.0,Deep League
00-0036999,Anthony Schwartz,WR,MIA,300.0721276724364,60,400.0,213.0,5.0,Deep League
00-0038627,Antoine Green,WR,DET,268.20744214193866,75,489.0,279.0,5.0,Deep League
00-0035021,Ashton Dulin,WR,IND,316.00483257391596,70,313.0,138.0,5.0,Deep League
00-0035869,Austin Mack,WR,ATL,293.42186084999696,75,427.0,238.0,5.0,Deep League
00-0036841,Austin Trammell,WR,JAX,307.7606257765388,85,356.0,175.0,5.0,Deep League
00-0036676,Austin Watkins Jr.,WR,PHI,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039504,Ayir Asante,WR,NYG,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0036862,Ben Skowronek,WR,PIT,297.6011026586739,70,411.0,222.0,5.0,Deep League
00-0037091,Bo Melton,WR,GB,290.6478504295943,60,445.0,253.0,5.0,Deep League
00-0031236,Brandin Cooks,WR,DAL,336.0246301369109,95,233.0,72.0,5.0,Deep League
00-0036261,Brandon Aiyuk,WR,SF,328.9916443640363,85,260.0,95.0,5.0,Deep League
00-0037382,Brandon Johnson,WR,PIT,263.7222761487134,70,494.0,282.0,5.0,Deep League
00-0034646,Brandon Powell,WR,MIN,319.057507496061,70,298.0,125.0,5.0,Deep League
00-0036775,Brandon Smith,WR,NYJ,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0034419,Braxton Berrios,WR,MIA,131.943957096354,70,738.0,297.0,5.0,Deep League
00-0037355,Braylon Sanders,WR,NE,291.89425047903853,75,435.0,246.0,5.0,Deep League
00-0039415,Brenden Rice,WR,LAC,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039553,Brevin Easton,WR,JAX,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039893,Brian Thomas Jr.,WR,JAX,350.0,95,73.0,21.0,5.0,Deep League
00-0037132,Britain Covey,WR,PHI,310.6872896188594,75,339.0,160.0,5.0,Deep League
00-0038680,Bryan Thompson,WR,BUF,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0038477,Bryce Ford-Wheaton,WR,NYG,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0039650,Bryce Oliver,WR,TEN,293.42186084999696,75,427.0,238.0,5.0,Deep League
00-0038840,Brycen Tremayne,WR,WAS,268.2520392493117,75,488.0,278.0,5.0,Deep League
00-0039386,Bub Means,WR,NO,298.4477035316554,75,407.0,219.0,5.0,Deep League
00-0034297,Byron Pringle,WR,WAS,317.3947172137708,70,307.0,132.0,5.0,Deep League
00-0037837,Calvin Austin III,WR,PIT,350.0,95,73.0,21.0,5.0,Deep League
00-0034837,Calvin Ridley,WR,TEN,345.3211847167303,85,200.0,53.0,5.0,Deep League
00-0039525,Cam Johnson,WR,CAR,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0034104,Cam Sims,WR,CAR,291.6826951480929,70,441.0,251.0,5.0,Deep League
00-0039394,Casey Washington,WR,ATL,269.05617802358586,75,485.0,275.0,5.0,Deep League
00-0038979,Cedric Tillman,WR,CLE,300.13016646097697,75,399.0,212.0,5.0,Deep League
00-0034418,Cedrick Wilson Jr.,WR,NO,312.50787714490093,70,330.0,152.0,5.0,Deep League
00-0036358,CeeDee Lamb,WR,DAL,357.72354633704566,95,65.0,15.0,5.0,Deep League
00-0038805,Cephus Johnson III,WR,TB,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0038576,Charlie Jones,WR,CIN,283.309871272771,75,464.0,264.0,5.0,Deep League
00-0036326,Chase Claypool,WR,BUF,315.8853154606277,85,314.0,139.0,5.0,Deep League
00-0038651,Chase Cota,WR,NYG,94.44686679936491,65,806.0,317.0,5.0,Deep League
00-0036463,Chris Blair,WR,ATL,269.05617802358586,75,485.0,275.0,,Deep League
00-0032128,Chris Conley,WR,SF,309.7814325136895,70,345.0,165.0,,Deep League
00-0033921,Chris Godwin,WR,TB,334.60458057926024,85,242.0,80.0,,Deep League
00-0032398,Chris Moore,WR,WAS,305.77574543802905,70,370.0,186.0,,Deep League
00-0037239,Chris Olave,WR,NO,320.2066167501364,70,296.0,123.0,,Deep League
00-0034775,Christian Kirk,WR,JAX,321.81067577285086,85,290.0,118.0,,Deep League
00-0038124,Christian Watson,WR,GB,332.89713164484226,85,246.0,84.0,,Deep League
00-0035164,Cody Thompson,WR,TB,300.1991737951261,75,392.0,205.0,,Deep League
00-0035891,Cody White,WR,SEA,308.29145451213867,85,353.0,172.0,,Deep League
00-0039626,Cole Burgess,WR,CIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0036254,Collin Johnson,WR,CHI,261.238272792011,70,545.0,284.0,,Deep League
00-0038632,Colton Dowell,WR,TEN,277.99719230384096,75,474.0,269.0,,Deep League
00-0033908,Cooper Kupp,WR,LA,337.6126866778231,85,226.0,67.0,,Deep League
00-0039522,Corey Crooms,WR,DAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0039437,Cornelius Johnson,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0036647,Cornell Powell,WR,SEA,94.44686679936491,65,806.0,317.0,,Deep League
00-0034348,Courtland Sutton,WR,DEN,347.77037544675636,85,189.0,48.0,,Deep League
00-0033282,Curtis Samuel,WR,BUF,360.797748742097,85,60.0,10.0,,Deep League
00-0035045,D.J. Montgomery,WR,IND,333.80147833290744,75,244.0,82.0,,Deep League
00-0034777,DJ Chark,WR,LAC,321.74544436568374,70,291.0,119.0,,Deep League
00-0034827,DJ Moore,WR,CHI,367.5,95,1.0,1.0,,Deep League
00-0036527,DJ Turner,WR,LV,282.82121525391915,60,466.0,265.0,,Deep League
00-0035640,DK Metcalf,WR,SEA,352.5637913904916,95,70.0,18.0,,Deep League
00-0031868,Damiere Byrd,WR,BUF,116.73782647569092,70,743.0,302.0,,Deep League
00-0035976,Dan Chisena,WR,CAR,304.5196028502328,75,375.0,191.0,,Deep League
00-0038702,Daniel Arias,WR,ARI,94.44686679936491,65,806.0,317.0,,Deep League
00-0037828,Danny Gray,WR,PHI,239.22144312570168,75,669.0,287.0,,Deep League
00-0034860,Dante Pettis,WR,NO,307.7181929600724,70,357.0,176.0,,Deep League
00-0037093,Dareke Young,WR,SEA,143.4668166198511,75,733.0,292.0,,Deep League
00-0035535,Darius Slayton,WR,NYG,367.2897078427415,95,51.0,6.0,,Deep League
00-0036309,Darnell Mooney,WR,ATL,341.44433467740635,95,216.0,60.0,,Deep League
00-0034395,Daurice Fountain,WR,DET,291.89425047903853,75,435.0,246.0,,Deep League
00-0031381,Davante Adams,WR,NYJ,360.10495089200464,95,61.0,11.0,,Deep League
00-0037257,David Bell,WR,CLE,310.6238427736936,70,340.0,161.0,,Deep League
00-0038734,David Durden,WR,DAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0033589,David Moore,WR,CAR,308.9683257376488,70,350.0,169.0,,Deep League
00-0035359,David Sills,WR,DEN,293.222475046313,75,430.0,241.0,,Deep League
00-0039869,David Wallis,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0039562,David White Jr.,WR,JAX,94.44686679936491,65,806.0,317.0,,Deep League
00-0035101,Davion Davis,WR,WAS,269.05617802358586,75,485.0,275.0,,Deep League
00-0036671,Dax Milne,WR,CAR,302.2912205436844,75,384.0,197.0,,Deep League
00-0038147,Daylen Baldwin,WR,ARI,323.0804956658211,75,282.0,112.0,,Deep League
00-0039259,Dayton Wade,WR,BAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0031763,DeAndre Carter,WR,CHI,314.26782331123246,70,324.0,146.0,,Deep League
00-0030564,DeAndre Hopkins,WR,KC,351.10608717111285,85,71.0,19.0,,Deep League
00-0031547,DeVante Parker,WR,PHI,318.87999817858855,85,302.0,129.0,,Deep League
00-0036912,DeVonta Smith,WR,PHI,350.0,95,73.0,21.0,,Deep League
00-0036620,Dee Eskridge,WR,MIA,309.4276879906521,85,347.0,167.0,,Deep League
00-0039306,Dee Williams,WR,NYG,94.44686679936491,65,806.0,317.0,,Deep League
00-0035719,Deebo Samuel Sr.,WR,SF,338.00843053809245,85,224.0,65.0,,Deep League
00-0032775,Demarcus Robinson,WR,LA,354.63717855445344,85,69.0,17.0,,Deep League
00-0038621,Demario Douglas,WR,NE,346.1806766708572,95,197.0,51.0,,Deep League
00-0037570,Dennis Houston,WR,TB,291.89425047903853,75,435.0,246.0,,Deep League
00-0036255,Denzel Mims,WR,PIT,299.92176681614086,85,401.0,214.0,,Deep League
00-0034406,Deon Cain,WR,BUF,293.6112570910116,75,421.0,232.0,,Deep League
00-0034653,Deontay Burnett,WR,DAL,321.9231154339752,85,289.0,117.0,,Deep League
00-0035215,Deonte Harty,WR,BAL,323.3335009065959,70,280.0,110.0,,Deep League
00-0039891,Derek Slywka,WR,IND,94.44686679936491,65,806.0,317.0,,Deep League
00-0038573,Derius Davis,WR,LAC,335.23658044402123,90,238.0,76.0,,Deep League
00-0039424,Devaughn Vele,WR,DEN,347.1036494244423,95,192.0,49.0,,Deep League
00-0037487,Deven Thompkins,WR,CAR,306.9938865467842,70,359.0,178.0,,Deep League
00-0039928,Devin Carter,WR,CAR,100.26515358820878,65,800.0,311.0,,Deep League
00-0036331,Devin Duvernay,WR,JAX,330.411693921687,70,253.0,89.0,,Deep League
00-0039792,Devontez Walker,WR,BAL,275.89076532186425,75,476.0,270.0,,Deep League
00-0039708,Devron Harper,WR,MIN,100.26515358820878,65,800.0,311.0,,Deep League
00-0036627,Dez Fitzpatrick,WR,LAC,308.836462977245,75,351.0,170.0,,Deep League
00-0039330,Dimitri Stanley,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0035216,Diontae Johnson,WR,HOU,361.92074430992466,95,59.0,9.0,,Deep League
00-0036233,Donovan Peoples-Jones,WR,DET,302.342808210417,95,383.0,196.0,,Deep League
00-0038393,Dontayvion Wicks,WR,GB,350.0,95,73.0,21.0,,Deep League
00-0037238,Drake London,WR,ATL,350.0,95,73.0,21.0,,Deep League
00-0039773,Drake Stoops,WR,LA,94.44686679936491,65,806.0,317.0,,Deep League
00-0038472,Duece Watts,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0036626,Dyami Brown,WR,WAS,326.25521392094356,70,271.0,104.0,,Deep League
00-0038953,Dylan Drummond,WR,ATL,94.44686679936491,65,806.0,317.0,,Deep League
00-0036080,Easop Winston,WR,NYJ,297.53251918076063,75,412.0,223.0,,Deep League
00-0038667,Elijah Cooks,WR,PHI,309.1322071703803,75,348.0,168.0,,Deep League
00-0036980,Elijah Moore,WR,CLE,344.1511242184114,95,207.0,56.0,,Deep League
00-0034279,Equanimeous St. Brown,WR,NO,314.26782331123246,70,324.0,146.0,,Deep League
00-0038092,Erik Ezukanma,WR,MIA,144.13364957284435,85,732.0,291.0,,Deep League
00-0037394,Ethan Fernea,WR,IND,94.44686679936491,65,806.0,317.0,,Deep League
00-0036247,Freddie Swain,WR,CHI,315.484350327537,70,319.0,143.0,,Deep League
00-0036196,Gabe Davis,WR,JAX,334.84459251019246,85,240.0,78.0,,Deep League
00-0037740,Garrett Wilson,WR,NYJ,350.0,95,73.0,21.0,,Deep League
00-0037247,George Pickens,WR,PIT,335.409461875038,95,237.0,75.0,,Deep League
00-0038507,Grant DuBose,WR,MIA,291.89425047903853,75,435.0,246.0,,Deep League
00-0035500,Greg Dortch,WR,ARI,331.1995990014018,70,251.0,87.0,,Deep League
00-0038760,Griffin Hebert,WR,PHI,94.44686679936491,65,806.0,317.0,,Deep League
00-0035645,Gunner Olszewski,WR,NYG,236.43260998388882,70,675.0,288.0,,Deep League
00-0035529,Hakeem Butler,WR,CIN,114.55798449728498,75,746.0,305.0,,Deep League
00-0039785,Hamze El-Zayat,WR,NYJ,100.26515358820878,65,800.0,311.0,,Deep League
00-0039298,Hayden Hatten,WR,SEA,94.44686679936491,65,806.0,317.0,,Deep League
00-0036635,Ihmir Smith-Marsette,WR,NYG,292.52175593599907,85,432.0,243.0,,Deep League
00-0037156,Irvin Charles,WR,NYJ,107.15332368277127,75,799.0,310.0,,Deep League
00-0036165,Isaiah Hodgins,WR,NYG,302.2201044022113,70,385.0,198.0,,Deep League
00-0033466,Isaiah McKenzie,WR,MIA,319.01899973447223,70,299.0,126.0,,Deep League
00-0039261,Isaiah Washington,WR,BAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0039451,Isaiah Williams,WR,CIN,323.0804956658211,75,282.0,112.0,,Deep League
00-0038883,Isaiah Winstead,WR,NYJ,94.44686679936491,65,806.0,317.0,,Deep League
00-0039730,Isaiah Wooden,WR,LAC,94.44686679936491,65,806.0,317.0,,Deep League
00-0038954,Izaiah Gathings,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0039781,JJ Laap,WR,LA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039907,Ja'Lynn Polk,WR,NE,327.14921666153043,90,268.0,101.0,,Deep League
00-0036900,Ja'Marr Chase,WR,CIN,350.0,95,73.0,21.0,,Deep League
00-0039722,JaQuae Jackson,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0039336,Jaaron Hayek,WR,KC,94.44686679936491,65,806.0,317.0,,Deep League
00-0038843,Jacob Copeland,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0039365,Jacob Cowing,WR,SF,305.5453104190997,75,371.0,187.0,,Deep League
00-0036918,Jacob Harris,WR,PHI,300.1991737951261,75,392.0,205.0,,Deep League
00-0039604,Jadon Janke,WR,MIA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039659,Jaelen Gill,WR,CLE,94.44686679936491,65,806.0,317.0,,Deep League
00-0036877,Jaelon Darden,WR,SEA,275.8904726319139,85,477.0,271.0,,Deep League
00-0037741,Jahan Dotson,WR,PHI,340.10148135442165,95,220.0,62.0,,Deep League
00-0038752,Jake Bobo,WR,SEA,316.9526870014772,75,311.0,136.0,,Deep League
00-0032791,Jakeem Grant,WR,ATL,317.24803982848755,70,308.0,133.0,,Deep League
00-0034960,Jakobi Meyers,WR,LV,330.38025932021884,95,255.0,91.0,,Deep League
00-0038640,Jalen Brooks,WR,DAL,285.68171167277205,60,460.0,262.0,,Deep League
00-0036858,Jalen Camp,WR,CLE,300.1991737951261,75,392.0,205.0,,Deep League
00-0039491,Jalen Coker,WR,CAR,307.9895196811375,75,354.0,173.0,,Deep League
00-0035414,Jalen Guyton,WR,LV,300.38485820997533,70,389.0,202.0,,Deep League
00-0039855,Jalen McMillan,WR,TB,348.6787840253039,95,187.0,46.0,,Deep League
00-0038740,Jalen Moreno-Cropper,WR,DAL,94.44686679936491,65,806.0,317.0,,Deep League
00-0037291,Jalen Nailor,WR,MIN,310.80611055098655,70,338.0,159.0,,Deep League
00-0036387,Jalen Reagor,WR,LAC,314.26782331123246,70,324.0,146.0,,Deep League
00-0037666,Jalen Tolbert,WR,DAL,328.6835793401841,70,261.0,96.0,,Deep League
00-0037387,Jalen Virgil,WR,BUF,289.74065965981407,75,448.0,255.0,,Deep League
00-0038681,Jalen Wayne,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0038938,Jalin Hyatt,WR,NYG,303.8314332716609,75,378.0,193.0,,Deep League
00-0039439,Jalon Calhoun,WR,DET,94.44686679936491,65,806.0,317.0,,Deep League
00-0033572,Jamal Agnew,WR,PIT,306.3875586705666,70,363.0,180.0,,Deep League
00-0039379,Jamari Thrash,WR,CLE,286.93571122132266,75,458.0,261.0,,Deep League
00-0036133,James Proche,WR,CLE,300.21540404407716,85,390.0,203.0,,Deep League
00-0037240,Jameson Williams,WR,DET,315.4849428190247,70,318.0,142.0,,Deep League
00-0031941,Jamison Crowder,WR,WAS,318.74008147967504,70,303.0,130.0,,Deep League
00-0038671,Jaray Jenkins,WR,PIT,94.44686679936491,65,806.0,317.0,,Deep League
00-0038728,Jared Wayne,WR,HOU,114.55798449728498,75,746.0,305.0,,Deep League
00-0038492,Jason Brownlee,WR,KC,298.4477035316554,75,407.0,219.0,,Deep League
00-0036259,Jauan Jennings,WR,SF,329.9522842347743,95,257.0,92.0,,Deep League
00-0039853,Javon Baker,WR,NE,239.31368937730696,75,668.0,286.0,,Deep League
00-0039605,Jaxon Janke,WR,HOU,100.26515358820878,65,800.0,311.0,,Deep League
00-0038543,Jaxon Smith-Njigba,WR,SEA,350.0,95,73.0,21.0,,Deep League
00-0039146,Jayden Reed,WR,GB,350.0,95,73.0,21.0,,Deep League
00-0039664,Jaylen Johnson,WR,LAC,94.44686679936491,65,806.0,317.0,,Deep League
00-0036613,Jaylen Waddle,WR,MIA,338.5314296062952,95,223.0,64.0,,Deep League
00-0039479,Je'Quan Burton,WR,MIA,94.44686679936491,65,806.0,317.0,,Deep League
00-0039536,Jeff Foreman,WR,LV,94.44686679936491,65,806.0,317.0,,Deep League
00-0035510,Jeff Smith,WR,ARI,288.74137501385525,85,452.0,258.0,,Deep League
00-0039810,Jermaine Burton,WR,CIN,295.1565509735101,75,416.0,227.0,,Deep League
00-0039614,Jermaine Jackson,WR,NO,137.91057388960482,75,734.0,293.0,,Deep League
00-0036407,Jerry Jeudy,WR,CLE,359.5428870114119,95,63.0,13.0,,Deep League
00-0039710,Jeshaun Jones,WR,MIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0038726,Jesse Matthews,WR,ATL,94.44686679936491,65,806.0,317.0,,Deep League
00-0039392,Jha'Quan Jackson,WR,TEN,266.3189962992616,75,491.0,280.0,,Deep League
00-0039760,John Jackson,WR,CHI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039505,John Jiles,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0037614,John Metchie III,WR,HOU,329.17633013351576,90,259.0,94.0,,Deep League
00-0039456,John Rhys Plumlee,WR,SEA,94.44686679936491,65,806.0,317.0,,Deep League
00-0033460,John Ross,WR,PHI,269.09196751169833,70,484.0,274.0,,Deep League
00-0037460,Johnny Johnson III,WR,HOU,94.44686679936491,65,806.0,317.0,,Deep League
00-0039236,Johnny Wilson,WR,PHI,298.5448535210648,75,406.0,218.0,,Deep League
00-0039062,Jonathan Mingo,WR,DAL,344.9780040288473,95,201.0,54.0,,Deep League
00-0037553,Jontre Kirklin,WR,SF,94.44686679936491,65,806.0,317.0,,Deep League
00-0038994,Jordan Addison,WR,MIN,350.0,95,73.0,21.0,,Deep League
00-0039751,Jordan Whittington,WR,LA,293.6112570910116,75,421.0,232.0,,Deep League
00-0038484,Joseph Ngata,WR,PHI,94.44686679936491,65,806.0,317.0,,Deep League
00-0039561,Joseph Scates,WR,JAX,94.44686679936491,65,806.0,317.0,,Deep League
00-0038149,Josh Ali,WR,ATL,114.55798449728498,75,746.0,305.0,,Deep League
00-0038997,Josh Downs,WR,IND,340.06371114773026,95,221.0,63.0,,Deep League
00-0036988,Josh Palmer,WR,LAC,315.1297459234403,95,321.0,145.0,,Deep League
00-0033943,Josh Reynolds,WR,JAX,323.2307253305015,70,281.0,111.0,,Deep League
00-0039552,Joshua Cephus,WR,JAX,94.44686679936491,65,806.0,317.0,,Deep League
00-0033857,JuJu Smith-Schuster,WR,KC,337.8526986087553,85,225.0,66.0,,Deep League
00-0039329,Julian Hicks,WR,GB,94.44686679936491,65,806.0,317.0,,Deep League
00-0037508,Justin Hall,WR,MIN,94.44686679936491,65,806.0,317.0,,Deep League
00-0036322,Justin Jefferson,WR,MIN,360.0110964965523,95,62.0,12.0,,Deep League
00-0034386,Justin Watson,WR,KC,356.66931589327976,70,66.0,16.0,,Deep League
00-0037216,Justyn Ross,WR,KC,136.95842774282426,75,735.0,294.0,,Deep League
00-0035593,Juwann Winfree,WR,IND,136.57610789062144,85,736.0,295.0,,Deep League
00-0036345,K.J. Osborn,WR,WAS,315.8853154606277,85,314.0,139.0,,Deep League
00-0036412,KJ Hamler,WR,BUF,293.1092395617519,70,431.0,242.0,,Deep League
00-0037801,KaVontae Turpin,WR,DAL,299.4358050778427,70,404.0,216.0,,Deep League
00-0036913,Kadarius Toney,WR,CLE,158.97793637854284,70,731.0,290.0,,Deep League
00-0037380,Kaden Davis,WR,CLE,94.44686679936491,65,806.0,317.0,,Deep League
00-0032464,Kalif Raymond,WR,DET,305.2422877916433,70,373.0,189.0,,Deep League
00-0039589,Kameron Johnson,WR,TB,208.25819820249794,75,708.0,289.0,,Deep League
00-0036939,Kawaan Baker,WR,NE,94.44686679936491,65,806.0,317.0,,Deep League
00-0038608,Kayshon Boutte,WR,NE,299.58305354202844,60,403.0,215.0,,Deep League
